$|\nabla p|$ ,Points_0,Points_1,Points_2,f,gradp_0,gradp_1,gradp_2,gradp_Magnitude,p,u_0,u_1,u_2,u_Magnitude
0.01477916243,0.009999999776,0,4.320000172,1,-0.0004244109441,-8.6364038e-05,-0.01477281284,0.01477916073,0.3124913871,0.0001336342102,-6.303883856e-05,2.000795126,2.000795126
0.01472361751,0.009999999776,0,4.349999905,1,-0.0003851801448,-7.971680316e-05,-0.01471835934,0.01472361479,0.3120494187,0.0001387929515,-6.231849693e-05,2.000815392,2.000815392
0.01466022882,0.009999999776,0,4.380000114,1,-0.0003475863195,-7.417699817e-05,-0.01465591602,0.01466022525,0.3116092384,0.0001436706225,-6.124877109e-05,2.000834227,2.000834227
0.01459144685,0.009999999776,0,4.409999847,1,-0.0003125572402,-7.159225061e-05,-0.0145879183,0.01459144149,0.3111710548,0.0001482926891,-5.981473805e-05,2.000852823,2.000852823
0.01452037395,0.009999999776,0,4.440000057,1,-0.000280548702,-7.331432425e-05,-0.01451747213,0.01452036761,0.3107349873,0.0001526843553,-5.800151484e-05,2.000870705,2.000870705
0.01445040242,0.009999999776,0,4.46999979,1,-0.0002515670494,-8.003610856e-05,-0.01444798429,0.01445039548,0.3103010356,0.0001568668522,-5.579584831e-05,2.000888109,2.000888109
0.01438476893,0.009999999776,0,4.5,1,-0.0002252686827,-9.178084292e-05,-0.01438270509,0.01438476238,0.3098690212,0.0001608564489,-5.318738476e-05,2.00090456,2.00090456
0.01432617594,0.009999999776,0,4.53000021,1,-0.0002010971366,-0.0001080248403,-0.01432434935,0.01432616822,0.3094388545,0.0001646638848,-5.017001604e-05,2.000920773,2.000920773
0.01427652993,0.009999999776,0,4.559999943,1,-0.000178388349,-0.000127902138,-0.01427483372,0.01427652128,0.3090102673,0.0001682954171,-4.674221782e-05,2.000936508,2.000936508
0.01423684578,0.009999999776,0,4.590000153,1,-0.0001564173581,-0.000150432752,-0.01423518267,0.01423683669,0.308582902,0.0001717530977,-4.290623838e-05,2.000952005,2.000952005
0.01420731637,0.009999999776,0,4.619999886,1,-0.000134390255,-0.0001747238421,-0.01420559734,0.01420730725,0.3081565499,0.000175033405,-3.86667125e-05,2.000967264,2.000967264
0.0141874684,0.009999999776,0,4.650000095,1,-0.0001113984254,-0.0002001265966,-0.01418561116,0.01418745983,0.3077308238,0.0001781247702,-3.402739458e-05,2.000982761,2.000982761
0.01417638815,0.009999999776,0,4.679999828,1,-8.638118743e-05,-0.0002263268252,-0.01417431142,0.01417638175,0.3073055148,0.0001810028334,-2.898830826e-05,2.00099802,2.00099802
0.01417295614,0.009999999776,0,4.710000038,1,-5.811660594e-05,-0.0002533767838,-0.01417056378,0.01417294797,0.3068803847,0.0001836191223,-2.353742093e-05,2.001013756,2.001013756
0.01417589002,0.009999999776,0,4.739999771,1,-2.531006976e-05,-0.0002816937049,-0.01417305879,0.0141758807,0.3064552248,0.0001859134791,-1.765803245e-05,2.00102973,2.00102973
0.01418399693,0.009999999776,0,4.769999981,1,1.333604723e-05,-0.0003118867462,-0.01418054942,0.01418398507,0.3060299158,0.0001878006442,-1.131973659e-05,2.001045942,2.001045942
0.01419616499,0.009999999776,0,4.800000191,1,5.891734691e-05,-0.000344609085,-0.01419184543,0.01419615094,0.3056042194,0.0001891702268,-4.479444669e-06,2.001062632,2.001062632
0.0142113918,0.009999999776,0,4.829999924,1,0.0001122497779,-0.0003803844738,-0.01420584228,0.01421137713,0.3051781654,0.0001898967021,2.91177048e-06,2.001079559,2.001079559
0.01422850944,0.009999999776,0,4.860000134,1,0.0001733208774,-0.0004193979839,-0.01422125567,0.01422849391,0.3047516644,0.0001898368937,1.091037939e-05,2.001097202,2.001097202
0.01424639943,0.009999999776,0,4.889999866,1,0.0002414485207,-0.0004614150093,-0.01423686184,0.01424638368,0.3043246567,0.0001888536353,1.956563574e-05,2.001114845,2.001114845
0.01426382899,0.009999999776,0,4.920000076,1,0.0003151211422,-0.0005056945374,-0.01425136253,0.01426381338,0.303897202,0.0001868259133,2.891342046e-05,2.001132965,2.001132965
0.01427949667,0.009999999776,0,4.949999809,1,0.0003919566807,-0.0005510238698,-0.01426346041,0.01427948009,0.3034694195,0.0001836639422,3.896687849e-05,2.001151323,2.001151323
0.01429201506,0.009999999776,0,4.980000019,1,0.0004687398614,-0.0005958282272,-0.01427187864,0.01429199986,0.3030412793,0.0001793242263,4.97116489e-05,2.00116992,2.00116992
0.01429991062,0.009999999776,0,5.010000229,1,0.000541516114,-0.0006383030559,-0.01427537668,0.01429989655,0.3026130497,0.0001738238643,6.110189861e-05,2.00118804,2.00118804
0.014301666,0.009999999776,0,5.039999962,1,0.0006058023428,-0.0006765663857,-0.01427279226,0.01430165488,0.3021848202,0.0001672513608,7.306114276e-05,2.001205921,2.001205921
0.01429581441,0.009999999776,0,5.070000172,1,0.0006569192628,-0.0007088154089,-0.01426310278,0.01429580618,0.301756829,0.0001597723021,8.548615733e-05,2.001223326,2.001223326
0.01428108852,0.009999999776,0,5.099999905,1,0.0006904288311,-0.0007334809634,-0.01424551103,0.01428108104,0.3013293147,0.0001516291086,9.82513011e-05,2.001240253,2.001240253
0.01425661007,0.009999999776,0,5.130000114,1,0.0007026431849,-0.0007493861485,-0.0142195439,0.01425660215,0.3009025156,0.0001431312558,0.0001112176324,2.001256227,2.001256227
0.01422204323,0.009999999776,0,5.159999847,1,0.0006910923403,-0.0007558672805,-0.01418510824,0.01422203332,0.3004766703,0.0001346395584,0.0001242402068,2.001271248,2.001271248
0.01417767428,0.009999999776,0,5.190000057,1,0.0006548673264,-0.0007528318674,-0.01414250676,0.01417766232,0.3000520468,0.0001265424216,0.0001371790859,2.001285076,2.001285076
0.0141243736,0.009999999776,0,5.21999979,1,0.0005947558093,-0.0007407225785,-0.01409237832,0.01412435994,0.2996288836,0.0001192309865,0.0001499063947,2.001297712,2.001297712
0.01406343493,0.009999999776,0,5.25,1,0.0005131301587,-0.0007204003632,-0.01403558068,0.01406342071,0.2992073596,0.0001130729506,0.0001623149437,2.001308441,2.001308441
0.01399633918,0.009999999776,0,5.28000021,1,0.0004136218049,-0.0006929981173,-0.01397304051,0.0139963273,0.2987876832,0.0001083925963,0.000174321176,2.001317739,2.001317739
0.0139244551,0.009999999776,0,5.309999943,1,0.0003006392508,-0.0006598060136,-0.01390555874,0.01392444968,0.2983699739,0.0001054565,0.0001858680189,2.001325369,2.001325369
0.01384875964,0.009999999776,0,5.340000153,1,0.0001788585796,-0.0006222158554,-0.01383360475,0.0138487462,0.2979544103,0.0001044982782,0.0001969284785,2.001331329,2.001331329
0.01376941081,0.009999999776,0,5.369999886,1,5.284870713e-05,-0.0005818133941,-0.0137569895,0.0137693882,0.2975410521,0.0001056331894,0.0002074978693,2.001335144,2.001335144
0.01368578107,0.009999999776,0,5.400000095,1,-7.329919026e-05,-0.0005403766991,-0.01367488317,0.01368575171,0.2971301675,0.0001089417055,0.0002176011039,2.001336813,2.001336813
0.0135963793,0.009999999776,0,5.429999828,1,-0.0001958784269,-0.0004999261582,-0.01358573791,0.01359634381,0.2967218757,0.0001144532507,0.0002272894199,2.001336336,2.001336336
0.01349914877,0.009999999776,0,5.460000038,1,-0.0003113856656,-0.0004626643786,-0.01348758675,0.01349911187,0.2963165045,0.0001221366983,0.0002366365225,2.001333237,2.001333237
0.01339184657,0.009999999776,0,5.489999771,1,-0.0004166038707,-0.0004308478383,-0.01337839104,0.01339180861,0.2959143221,0.0001319213916,0.0002457548399,2.001327753,2.001327753
0.01327286299,0.009999999776,0,5.519999981,1,-0.0005086159217,-0.0004066443071,-0.01325684041,0.0132728247,0.2955156565,0.0001436677994,0.0002547714103,2.00131917,2.00131917
0.01314191701,0.009999999776,0,5.550000191,1,-0.0005850401358,-0.0003919993469,-0.01312299632,0.01314187795,0.2951208949,0.0001571736502,0.0002638300066,2.001307726,2.001307726
0.01300051495,0.009999999776,0,5.579999924,1,-0.0006444136379,-0.0003885315964,-0.01297868043,0.01300047617,0.2947304249,0.0001721807348,0.000273087091,2.001292944,2.001292944
0.01285195962,0.009999999776,0,5.610000134,1,-0.0006865705946,-0.0003974477295,-0.01282741036,0.01285191812,0.2943444252,0.0001883931109,0.0002827079443,2.001274824,2.001274824
0.01270089127,0.009999999776,0,5.639999866,1,-0.0007128611906,-0.0004194300273,-0.01267388649,0.01270084642,0.2939630747,0.0002055030927,0.0002928609028,2.001253605,2.001253605
0.01255237082,0.009999999776,0,5.670000076,1,-0.0007261189166,-0.0004544715048,-0.01252305787,0.01255232096,0.2935861945,0.0002232268162,0.0003037124989,2.001228809,2.001228809
0.01241083332,0.009999999776,0,5.699999809,1,-0.0007303337334,-0.0005016723881,-0.01237911079,0.01241077948,0.2932137549,0.0002413354814,0.0003154165461,2.001201153,2.001201153
0.0122791306,0.009999999776,0,5.730000019,1,-0.0007301095175,-0.0005590836518,-0.01224459056,0.01227907278,0.2928453982,0.0002596838458,0.0003281026147,2.001170635,2.001170635
0.0121579956,0.009999999776,0,5.760000229,1,-0.0007300219149,-0.0006236878689,-0.01211996377,0.01215793751,0.2924808562,0.0002782228112,0.0003418590641,2.001137733,2.001137733
0.01204602064,0.009999999776,0,5.789999962,1,-0.0007340165903,-0.0006916237762,-0.01200367231,0.0120459646,0.2921198606,0.0002970006899,0.0003567190724,2.001102686,2.001102686
0.01194014463,0.009999999776,0,5.820000172,1,-0.0007449609111,-0.0007586806314,-0.01189265586,0.01194009278,0.2917622328,0.0003161516797,0.0003726520517,2.001065493,2.001065493
0.01183653709,0.009999999776,0,5.849999905,1,-0.0007644197321,-0.0008209880325,-0.01178321522,0.01183649059,0.2914078534,0.0003358714748,0.0003895622503,2.00102663,2.00102663
0.01173162375,0.009999999776,0,5.880000114,1,-0.0007926927065,-0.0008757830365,-0.01167196129,0.01173158269,0.2910568416,0.0003563925566,0.000407303567,2.000986099,2.000986099
0.01162309038,0.009999999776,0,5.909999847,1,-0.0008290927508,-0.0009220298962,-0.01155672316,0.01162305381,0.2907091975,0.0003779554099,0.0004257018736,2.000944138,2.000944138
0.01151063166,0.009999999776,0,5.940000057,1,-0.0008724125801,-0.0009607257671,-0.01143721025,0.01151059847,0.2903651595,0.0004007953976,0.0004445907834,2.000900745,2.000900745
0.01139639352,0.009999999776,0,5.96999979,1,-0.0009214620804,-0.0009947161889,-0.01131539885,0.01139635034,0.2900247574,0.0004251713981,0.0004638439568,2.000855923,2.000855923
0.01128476008,0.009999999776,0,6,1,-0.000975273666,-0.001028626109,-0.01119532622,0.01128470432,0.2896879911,0.0004512144951,0.000483405398,2.000809908,2.000809908
0.01118183646,0.009999999776,0,6.03000021,1,-0.001033393084,-0.001067320234,-0.01108263806,0.01118176803,0.289354682,0.000479078386,0.0005033187335,2.000762463,2.000762701
0.01109457217,0.009999999776,0,6.059999943,1,-0.001095557353,-0.001115145395,-0.0109838061,0.01109449379,0.2890244424,0.0005088823964,0.0005237249425,2.000714302,2.00071454
0.01102989301,0.009999999776,0,6.090000153,1,-0.001161269611,-0.001175046316,-0.01090538688,0.01102981158,0.2886967361,0.0005407173303,0.0005448484444,2.000665188,2.000665426
0.01099405749,0.009999999776,0,6.119999886,1,-0.001229356625,-0.001248129294,-0.01085349452,0.01099397521,0.2883707881,0.0005746940733,0.0005669567618,2.000616074,2.000616312
0.01099212812,0.009999999776,0,6.150000095,1,-0.001297755865,-0.001333729364,-0.01083338168,0.01099205017,0.2880457044,0.0006108397502,0.0005903483252,2.000567198,2.000567436
0.01102791116,0.009999999776,0,6.179999828,1,-0.001363673946,-0.001429735217,-0.01084940322,0.01102784183,0.287720412,0.0006491077365,0.0006153159775,2.000519991,2.000520229
0.01110410325,0.009999999776,0,6.210000038,1,-0.001424073009,-0.001533224131,-0.01090509631,0.01110404823,0.2873937786,0.0006893677055,0.0006421305006,2.000474453,2.000474691
0.01122248398,0.009999999776,0,6.239999771,1,-0.001476261765,-0.001641085255,-0.0110032158,0.01122244447,0.2870645225,0.0007313982351,0.0006710271118,2.000431776,2.000432014
0.01138396575,0.009999999776,0,6.269999981,1,-0.001518362667,-0.001750484458,-0.01114560571,0.01138394233,0.2867313325,0.0007748998469,0.0007022093632,2.000392675,2.000392914
0.0115883567,0.009999999776,0,6.300000191,1,-0.001549445908,-0.001859023934,-0.01133282576,0.01158834249,0.2863928676,0.000819507055,0.0007358498988,2.000358343,2.000358582
0.01183400051,0.009999999776,0,6.329999924,1,-0.001569323824,-0.00196466106,-0.01156376209,0.01183398813,0.2860478461,0.000864808273,0.0007720947615,2.000329733,2.000329971
0.01211757932,0.009999999776,0,6.360000134,1,-0.001578111551,-0.002065518638,-0.01183547173,0.01211755723,0.285694927,0.0009103606571,0.0008110618219,2.000307798,2.000308275
0.01243434688,0.009999999776,0,6.389999866,1,-0.001575739938,-0.002159743803,-0.01214349363,0.01243430283,0.285333097,0.0009556924342,0.0008528259932,2.000293493,2.00029397
0.01277906123,0.009999999776,0,6.420000076,1,-0.001561571029,-0.002245571697,-0.01248284243,0.01277898438,0.2849612832,0.001000308665,0.0008974080556,2.00028801,2.000288486
0.01314733726,0.009999999776,0,6.449999809,1,-0.001534190611,-0.0023214994,-0.01284936816,0.01314721908,0.2845787108,0.001043683733,0.0009447510238,2.000292063,2.00029254
0.01353721794,0.009999999776,0,6.480000019,1,-0.001491402159,-0.002386442851,-0.0132413106,0.01353704929,0.2841845453,0.001085265772,0.0009947118815,2.000307083,2.00030756
0.01395030307,0.009999999776,0,6.510000229,1,-0.001430425444,-0.002439669799,-0.01366040017,0.01395007689,0.2837780714,0.001124472241,0.001047048136,2.000333786,2.000334263
0.01439216502,0.009999999776,0,6.539999962,1,-0.001348241,-0.002480534837,-0.01411223598,0.01439187303,0.2833583057,0.001160694286,0.001101422706,2.000374079,2.000374794
0.01487196787,0.009999999776,0,6.570000172,1,-0.001241660793,-0.002508285921,-0.0146058416,0.01487157773,0.2829240263,0.001193247852,0.001157430117,2.000428915,2.00042963
0.01540148082,0.009999999776,0,6.599999905,1,-0.001107552438,-0.002522285562,-0.01515250094,0.01540087257,0.282473743,0.00122133363,0.001214626594,2.000500202,2.000500917
0.01599314032,0.009999999776,0,6.630000114,1,-0.0009452201775,-0.002522009891,-0.01576381922,0.01599224657,0.2820056081,0.001244437997,0.001272514346,2.000589371,2.000590086
0.01665940553,0.009999999776,0,6.659999847,1,-0.0007543431711,-0.002508255886,-0.0164509546,0.01665815897,0.2815174758,0.00126191997,0.00133065565,2.00069809,2.000699043
0.01741195774,0.009999999776,0,6.690000057,1,-0.000536888896,-0.002483544406,-0.01722396724,0.0174103789,0.281006813,0.001273314934,0.001388670644,2.000828266,2.00082922
0.0182606917,0.009999999776,0,6.71999979,1,-0.0002966546454,-0.002453010762,-0.01809090748,0.01825886592,0.2804708183,0.001278200769,0.001446320326,2.000982523,2.000983477
0.01921319796,0.009999999776,0,6.75,1,-3.880583245e-05,-0.002424347214,-0.01905753464,0.01921115816,0.2799066305,0.001276093419,0.001503609936,2.001162529,2.001163483
0.02027401503,0.009999999776,0,6.78000021,1,0.0002288042597,-0.00240617129,-0.0201272089,0.02027181722,0.2793111503,0.001266849809,0.001560694305,2.001370668,2.001371622
0.02144396925,0.009999999776,0,6.809999943,1,0.0004972869065,-0.002407302149,-0.02130031027,0.02144167945,0.2786812484,0.001250558649,0.001617908361,2.001609564,2.001610518
0.02272004692,0.009999999776,0,6.840000153,1,0.000758063863,-0.002435678616,-0.02257406898,0.02271774225,0.2780139446,0.001227538916,0.001675738953,2.001881361,2.001882553
0.02409551221,0.009999999776,0,6.869999886,1,0.001004135935,-0.002497554058,-0.02394241467,0.02409326285,0.2773063183,0.001198304119,0.001734770834,2.002188444,2.002189636
0.02556068906,0.009999999776,0,6.900000095,1,0.001231005415,-0.002597156446,-0.02539644577,0.02555856109,0.2765557468,0.001163494075,0.001795642078,2.002533197,2.002534389
0.02710362427,0.009999999776,0,6.929999828,1,0.001436999766,-0.00273676822,-0.02692482434,0.02710167877,0.2757599056,0.001123793307,0.001858990057,2.002918005,2.002919197
0.0287111511,0.009999999776,0,6.960000038,1,0.001623241813,-0.002917044098,-0.02851469256,0.02870943584,0.2749167979,0.00107984012,0.001925427816,2.003344774,2.003345966
0.03036952262,0.009999999776,0,6.989999771,1,0.001793398173,-0.003137277905,-0.03015229665,0.03036807105,0.2740249336,0.00103215524,0.001995521365,2.003815413,2.003816605
0.03206529875,0.009999999776,0,7.019999981,1,0.001953414408,-0.003395593259,-0.03182392567,0.03206412494,0.2730832398,0.0009810774354,0.002069794107,2.004331112,2.004332304
0.03378556109,0.009999999776,0,7.050000191,1,0.002111069392,-0.003689258359,-0.03351620212,0.03378465772,0.2720909119,0.0009267304558,0.002148722997,2.004893541,2.004894972
0.03551820435,0.009999999776,0,7.079999924,1,0.002275187988,-0.00401522778,-0.03521643952,0.03551754728,0.2710476518,0.0008690058021,0.002232753206,2.005503654,2.005505085
0.03725215116,0.009999999776,0,7.110000134,1,0.002454349305,-0.004371095449,-0.03691285849,0.03725170344,0.2699534595,0.0008075681981,0.002322327113,2.006162167,2.006163597
0.03897752663,0.009999999776,0,7.139999866,1,0.002655376913,-0.004756428767,-0.03859469667,0.03897723928,0.2688087225,0.000741900003,0.002417918062,2.006869078,2.006870747
0.04068670891,0.009999999776,0,7.170000076,1,0.002882056171,-0.005174208898,-0.04025314748,0.04068654031,0.267614007,0.0006713573239,0.002520113252,2.007624865,2.007626534
0.04237520168,0.009999999776,0,7.199999809,1,0.003133751219,-0.005631973967,-0.04188208282,0.04237509146,0.2663700879,0.0005951555795,0.002629768802,2.008429289,2.008431196
0.04404404571,0.009999999776,0,7.230000019,1,0.00340639567,-0.006142127793,-0.04348032176,0.04404392838,0.2650776803,0.0005126463366,0.002748045838,2.009281635,2.009283543
0.0457013293,0.009999999776,0,7.260000229,1,0.003692087252,-0.006720402278,-0.04505332559,0.04570117593,0.2637379766,0.0004235071538,0.002876407001,2.010181189,2.010183334
0.04736196451,0.009999999776,0,7.289999962,1,0.003976845648,-0.007384947501,-0.04661311209,0.04736174643,0.2623514235,0.0003275108174,0.003016924486,2.011126757,2.011129141
0.0490477105,0.009999999776,0,7.320000172,1,0.004240649287,-0.008154265583,-0.04817857221,0.04904742539,0.2609179914,0.0002248865785,0.003172188764,2.012119055,2.012121677
0.0507848612,0.009999999776,0,7.349999905,1,0.004457913339,-0.009044345468,-0.04977342859,0.0507845208,0.259436965,0.0001162652043,0.003345373552,2.013157606,2.013160467
0.05260154122,0.009999999776,0,7.380000114,1,0.004599924199,-0.01006630994,-0.05142362416,0.05260113254,0.257906884,2.868612e-06,0.00354011124,2.014243841,2.014246941
0.05452205663,0.009999999776,0,7.409999847,1,0.004636003636,-0.01122405473,-0.05315195769,0.0545215793,0.2563256621,-0.0001133118931,0.003760277294,2.015378714,2.01538229
0.05656216917,0.009999999776,0,7.440000057,1,0.004536337219,-0.01251209527,-0.05497349799,0.05656161532,0.2546905577,-0.0002295538288,0.004009814467,2.016564608,2.016568661
0.05872497175,0.009999999776,0,7.46999979,1,0.004274468403,-0.01391509641,-0.05689153075,0.0587243326,0.2529986799,-0.0003424260358,0.00429242989,2.017802715,2.017807245
0.06099874258,0.009999999776,0,7.5,1,0.003828985151,-0.01540747192,-0.05889571831,0.06099800766,0.2512473464,-0.0004478981718,0.004611338954,2.019095659,2.019100904
0.06335700586,0.009999999776,0,7.53000021,1,0.003184220288,-0.01695432141,-0.06096240506,0.06335616112,0.2494344562,-0.0005414492916,0.004968956113,2.02044487,2.020451069
0.06576000204,0.009999999776,0,7.559999943,1,0.002329532988,-0.01851372793,-0.06305605173,0.06575903296,0.2475589812,-0.0006181856734,0.005366666708,2.021851063,2.021858215
0.06815711255,0.009999999776,0,7.590000153,1,0.001258981531,-0.02003985085,-0.06513111293,0.06815601885,0.2456210256,-0.0006729359156,0.005804687738,2.023313999,2.023322344
0.07049005592,0.009999999776,0,7.619999886,1,-2.785473225e-05,-0.02148574218,-0.06713446975,0.07048882544,0.2436223924,-0.000700332399,0.006281952374,2.024832726,2.024842501
0.07269763723,0.009999999776,0,7.650000095,1,-0.001524821273,-0.02280555107,-0.06900965422,0.07269629091,0.2415664196,-0.0006949316012,0.006796168163,2.026404381,2.026415825
0.07471948998,0.009999999776,0,7.679999828,1,-0.003217982128,-0.02395520359,-0.07070061564,0.07471802831,0.239458248,-0.0006513674161,0.007343818899,2.028025627,2.028038979
0.07649916391,0.009999999776,0,7.710000038,1,-0.005084503908,-0.02489328012,-0.07215510309,0.07649762183,0.2373045236,-0.0005645678029,0.007920332253,2.029690981,2.029706478
0.07798575841,0.009999999776,0,7.739999771,1,-0.007091045845,-0.02558211982,-0.07332667708,0.07798416167,0.2351134419,-0.0004300424189,0.00852013845,2.031393766,2.031411648
0.07913640084,0.009999999776,0,7.769999981,1,-0.009194051847,-0.02598990314,-0.07417754084,0.07913477719,0.2328942567,-0.0002441903343,0.009136887267,2.033126831,2.033147335
0.07991767087,0.009999999776,0,7.800000191,1,-0.01133901998,-0.02609213255,-0.0746806711,0.07991605252,0.2306572348,-4.636961421e-06,0.009763550945,2.034881592,2.034904957
0.08030351006,0.009999999776,0,7.829999924,1,-0.0134659633,-0.02587012947,-0.07481780648,0.08030130714,0.2284127623,0.0002900685649,0.01039228402,2.036649704,2.036676168
0.08028277802,0.009999999776,0,7.860000134,1,-0.01550856419,-0.02532052994,-0.07458623499,0.08027920872,0.2261720896,0.0006391344941,0.01101525873,2.038421154,2.038450956
0.07985350041,0.009999999776,0,7.889999866,1,-0.01739981212,-0.02445411682,-0.07399311662,0.07984822243,0.2239465714,0.001039641909,0.01162495278,2.040187359,2.040220737
0.0790166682,0.009999999776,0,7.920000076,1,-0.01907858253,-0.02329101786,-0.07304815203,0.07900947332,0.2217467874,0.001487414702,0.01221399941,2.041938066,2.041975021
0.07777640167,0.009999999776,0,7.949999809,1,-0.02048753947,-0.02186436765,-0.07176420838,0.0777681917,0.2195834816,0.001976171508,0.01277616713,2.043664932,2.04370594
0.07613312367,0.009999999776,0,7.980000019,1,-0.02158297785,-0.02021521702,-0.07014595717,0.07612447441,0.2174662501,0.002499187598,0.01330523845,2.045358658,2.045403481
0.07408470381,0.009999999776,0,8.010000229,1,-0.02232600562,-0.01839314215,-0.06819449365,0.07407595217,0.2154049724,0.003048438346,0.01379628945,2.047010899,2.047059774
0.07162809668,0.009999999776,0,8.039999962,1,-0.02268363908,-0.01645116508,-0.06591037661,0.07161959261,0.2134096622,0.003614784917,0.01424582582,2.048612595,2.048665285
0.06876255036,0.009999999776,0,8.069999695,1,-0.02262930013,-0.01444040984,-0.0632975623,0.06875457615,0.2114901543,0.004188350402,0.01465167943,2.050155163,2.050211906
0.06549400781,0.009999999776,0,8.100000381,1,-0.02214206383,-0.01240504254,-0.06036857888,0.06548680365,0.209656015,0.00475873705,0.01501289755,2.051629782,2.05169034
0.0618404963,0.009999999776,0,8.130000114,1,-0.02120658755,-0.01037818287,-0.05714927986,0.06183418259,0.2079162747,0.005315193906,0.01532949042,2.05302763,2.053091764
0.05783645091,0.009999999776,0,8.159999847,1,-0.01981423795,-0.008378605358,-0.05368074402,0.05783102289,0.2062786818,0.005846983287,0.01560218539,2.054341078,2.05440855
0.05353687212,0.009999999776,0,8.18999958,1,-0.01796554402,-0.006410395261,-0.0500183776,0.05353215709,0.2047494799,0.006343606394,0.01583202928,2.05556345,2.05563426
0.04902072887,0.009999999776,0,8.220000267,1,-0.01567368023,-0.004465102218,-0.04622771963,0.04901636019,0.2033330351,0.006795200054,0.01602006145,2.056688309,2.05676198
0.04439736949,0.009999999776,0,8.25,1,-0.01297043543,-0.002526473254,-0.04238044843,0.04439276457,0.2020316422,0.007192908786,0.01616701297,2.05771184,2.057787895
0.03981252898,0.009999999776,0,8.279999733,1,-0.009913031943,-0.0005751156132,-0.03854861483,0.03980696574,0.2008454055,0.007529479451,0.01627315395,2.058630705,2.058708906
0.03545197595,0.009999999776,0,8.31000042,1,-0.006589750294,0.00140704494,-0.03479843214,0.03544482216,0.1997722834,0.00779975811,0.01633816957,2.059444427,2.059524059
0.03153568499,0.009999999776,0,8.340000153,1,-0.003120377427,0.003433333244,-0.03118360974,0.03152684495,0.1988086998,0.008001202717,0.01636115834,2.060152769,2.060233355
0.02829367512,0.009999999776,0,8.369999886,1,0.0003510931565,0.005509804934,-0.02774015255,0.02828422375,0.1979497671,0.008134331554,0.01634074003,2.060757399,2.060838223
0.02591726457,0.009999999776,0,8.399999619,1,0.003669258207,0.007631985005,-0.02448662929,0.02590956725,0.1971899122,0.008202858269,0.01627528295,2.061261177,2.061341763
0.02448894636,0.009999999776,0,8.430000305,1,0.006685422733,0.009781517088,-0.02142801695,0.02448536083,0.1965232641,0.008213528432,0.01616327465,2.061667681,2.061747313
0.02393916763,0.009999999776,0,8.460000038,1,0.009264738299,0.0119212484,-0.01856938191,0.02393268608,0.1959452927,0.008175824769,0.01600333862,2.061980963,2.062059164
0.02403414812,0.009999999776,0,8.489999771,1,0.01133107487,0.01399246231,-0.0159047842,0.02402383089,0.195448935,0.008101068437,0.01579651982,2.062205553,2.062281847
0.02448965448,0.009999999776,0,8.520000458,1,0.01286076102,0.01591311954,-0.01343270019,0.02447578311,0.1950280368,0.008000630885,0.01554594375,2.062346935,2.062421083
0.025040974,0.009999999776,0,8.550000191,1,0.01387619786,0.01758095995,-0.01115763839,0.02502262779,0.1946766824,0.007885140367,0.01525758952,2.062410593,2.062482119
0.02547287302,0.009999999776,0,8.579999924,1,0.01444655936,0.01888214424,-0.009080762975,0.02544992603,0.194388926,0.00776189426,0.01494126208,2.062401295,2.062469959
0.02562089919,0.009999999776,0,8.609999657,1,0.01464377437,0.01971421018,-0.007208689582,0.02559405006,0.1941588521,0.007638845127,0.01460971311,2.062325239,2.062391043
0.02537952969,0.009999999776,0,8.640000343,1,0.01455387007,0.02000375837,-0.005537991878,0.02535024285,0.1939803958,0.007520624902,0.01427876204,2.062188148,2.062251329
0.02470315782,0.009999999776,0,8.670000076,1,0.01424973831,0.01972774044,-0.004065835383,0.02467326075,0.1938475966,0.007409778889,0.01396583021,2.061995268,2.062055826
0.02360500189,0.009999999776,0,8.699999809,1,0.01377426647,0.01892827824,-0.002798324451,0.02357627451,0.1937543899,0.007307526655,0.0136880381,2.06174922,2.061807632
0.02214736086,0.009999999776,0,8.729999542,1,0.0131291775,0.01771691442,-0.001755946781,0.02212120406,0.193694219,0.007214805577,0.01346017886,2.061454058,2.061510563
0.02042242083,0.009999999776,0,8.760000229,1,0.01227320824,0.01626563072,-0.0009703202522,0.02039960586,0.1936596185,0.00713345781,0.01329272892,2.061112165,2.061167479
0.01853342529,0.009999999776,0,8.789999962,1,0.01113383658,0.01478441525,-0.0004714615643,0.01851387322,0.1936422586,0.007067327853,0.0131904278,2.060727119,2.060781479
0.01659360425,0.009999999776,0,8.819999695,1,0.009632893838,0.01348738838,-0.0002688409586,0.01657632552,0.1936332434,0.007022860926,0.01315166522,2.060300827,2.06035471
0.01475870823,0.009999999776,0,8.850000381,1,0.007721887436,0.01255363505,-0.0003342338896,0.01474221889,0.1936242729,0.007008939981,0.01316899061,2.059835911,2.059890032
0.01327836475,0.009999999776,0,8.880000114,1,0.005417156499,0.01209005062,-0.0005952088395,0.0132615678,0.1936088204,0.007035745308,0.01323060971,2.059332848,2.059387445
0.01248380534,0.009999999776,0,8.909999847,1,0.002822856652,0.01210543606,-0.0009447530028,0.01246606,0.1935833842,0.007112754975,0.01332264394,2.05878973,2.058845043
0.01258780589,0.009999999776,0,8.93999958,1,0.000133946538,0.01250381302,-0.001264009625,0.01256825402,0.1935479343,0.007246275432,0.0134316748,2.058201551,2.058258057
